year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,happy,owngun,tvhours,vhappy,mothfath16,black,gwbush04,female,blackfemale,gwbush00,occattend,regattend,y94,y96,y98,y00,y02,y04,y06,unem10
1994,working fulltime,38,no,iap,12,middle atlantic,1,0,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,yes,NA,0,1,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,keeping house,52,no,iap,20,e. nor. central,0,1,0,$25000 or more,middle atlantic,every week,pretty happy,NA,4,0,0,1,NA,1,1,NA,0,0,1,0,0,0,0,0,0,0
1994,retired,60,NA,iap,12,middle atlantic,1,1,0,$25000 or more,middle atlantic,2-3x a month,not too happy,iap,NA,0,0,1,NA,1,1,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,64,no,yes,20,middle atlantic,0,0,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,yes,3,0,1,1,NA,1,1,NA,1,0,1,0,0,0,0,0,0,NA
1994,"unempl, laid off",31,no,NA,12,e. sou. central,0,0,0,NA,middle atlantic,never,not too happy,iap,6,0,0,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,42,no,iap,12,south atlantic,0,0,1,$25000 or more,middle atlantic,2-3x a month,pretty happy,iap,NA,0,1,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,40,no,iap,12,e. sou. central,0,1,0,$25000 or more,middle atlantic,once a month,pretty happy,iap,4,0,0,1,NA,1,1,NA,1,0,1,0,0,0,0,0,0,NA
1994,working parttime,53,no,iap,16,middle atlantic,1,1,0,$25000 or more,middle atlantic,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,keeping house,NA,no,iap,16,middle atlantic,0,0,1,NA,middle atlantic,sevrl times a yr,very happy,iap,6,1,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working fulltime,53,no,iap,16,middle atlantic,1,0,0,NA,middle atlantic,sevrl times a yr,pretty happy,NA,1,0,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,65,no,iap,16,middle atlantic,0,3,1,$25000 or more,middle atlantic,every week,very happy,NA,1,1,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,51,no,iap,17,middle atlantic,0,0,1,$25000 or more,middle atlantic,every week,pretty happy,iap,1,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,34,no,iap,16,middle atlantic,1,0,0,$25000 or more,middle atlantic,nrly every week,pretty happy,iap,1,0,1,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,NA
1994,working parttime,35,no,iap,12,middle atlantic,0,0,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,yes,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,42,yes,iap,12,new england,0,0,1,$25000 or more,middle atlantic,sevrl times a yr,very happy,NA,2,1,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,49,no,iap,16,middle atlantic,0,0,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,NA,3,0,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working parttime,46,no,iap,16,middle atlantic,0,1,1,$25000 or more,middle atlantic,sevrl times a yr,very happy,NA,2,1,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,other,35,NA,NA,16,middle atlantic,0,0,0,NA,middle atlantic,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,66,no,iap,17,foreign,1,1,0,$25000 or more,middle atlantic,every week,pretty happy,iap,NA,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,42,no,iap,17,foreign,0,2,1,NA,middle atlantic,2-3x a month,pretty happy,yes,1,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working fulltime,86,NA,NA,20,foreign,0,0,0,$25000 or more,middle atlantic,every week,pretty happy,iap,NA,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,44,yes,iap,13,south atlantic,0,0,0,$25000 or more,middle atlantic,sevrl times a yr,pretty happy,yes,1,0,0,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working parttime,52,no,iap,16,middle atlantic,0,0,2,NA,middle atlantic,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,44,no,iap,12,middle atlantic,0,0,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,NA,4,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,retired,42,no,iap,8,middle atlantic,0,0,0,NA,middle atlantic,every week,pretty happy,iap,3,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working parttime,22,NA,NA,NA,middle atlantic,0,0,0,$10000 - 14999,middle atlantic,lt once a year,pretty happy,iap,1,0,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,retired,36,yes,NA,8,middle atlantic,0,0,0,NA,middle atlantic,every week,pretty happy,NA,2,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,keeping house,23,no,iap,13,middle atlantic,1,1,0,$25000 or more,middle atlantic,sevrl times a yr,very happy,yes,1,1,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working parttime,43,no,iap,12,middle atlantic,0,1,1,$25000 or more,middle atlantic,sevrl times a yr,pretty happy,yes,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,32,no,iap,12,middle atlantic,1,0,0,NA,middle atlantic,sevrl times a yr,very happy,iap,NA,1,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,keeping house,40,no,iap,12,middle atlantic,0,0,0,$20000 - 24999,middle atlantic,once a year,not too happy,iap,4,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,51,NA,NA,16,middle atlantic,0,0,0,$25000 or more,middle atlantic,more thn once wk,pretty happy,iap,1,0,1,0,NA,1,0,NA,0,1,1,0,0,0,0,0,0,NA
1994,working fulltime,74,NA,iap,18,middle atlantic,1,0,1,$25000 or more,middle atlantic,every week,very happy,iap,NA,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,36,NA,iap,9,middle atlantic,0,0,0,$25000 or more,middle atlantic,sevrl times a yr,not too happy,iap,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,51,no,NA,12,middle atlantic,0,0,0,$25000 or more,middle atlantic,every week,pretty happy,NA,4,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,51,NA,iap,17,foreign,0,0,0,$25000 or more,middle atlantic,never,pretty happy,iap,NA,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,42,no,iap,14,middle atlantic,0,1,3,$25000 or more,middle atlantic,once a year,pretty happy,iap,NA,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,75,no,iap,19,middle atlantic,0,2,0,NA,middle atlantic,every week,pretty happy,iap,1,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,retired,66,no,NA,17,middle atlantic,0,0,1,$25000 or more,middle atlantic,every week,pretty happy,NA,2,0,0,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,61,no,iap,17,foreign,1,0,0,$25000 or more,middle atlantic,sevrl times a yr,pretty happy,iap,1,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working fulltime,49,no,iap,16,middle atlantic,0,0,0,$25000 or more,middle atlantic,once a month,very happy,iap,1,1,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,retired,47,no,NA,14,foreign,0,0,0,$15000 - 19999,middle atlantic,every week,pretty happy,iap,1,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,retired,51,yes,iap,12,pacific,0,0,0,$25000 or more,pacific,once a year,very happy,NA,4,1,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,temp not working,64,yes,iap,18,foreign,1,0,0,$25000 or more,pacific,lt once a year,very happy,iap,1,1,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,51,no,iap,16,middle atlantic,0,0,0,$25000 or more,pacific,once a year,very happy,NA,3,1,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,keeping house,46,yes,iap,14,pacific,0,0,0,NA,pacific,once a year,pretty happy,NA,4,0,0,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,31,yes,iap,12,pacific,0,0,0,$25000 or more,pacific,never,very happy,yes,NA,1,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,keeping house,NA,no,iap,11,pacific,0,0,0,$25000 or more,pacific,more thn once wk,very happy,iap,NA,1,0,0,NA,1,0,NA,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,49,no,iap,13,pacific,0,0,0,$25000 or more,pacific,once a year,pretty happy,NA,1,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,61,no,iap,16,foreign,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,1,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,71,NA,iap,16,pacific,0,0,0,$25000 or more,pacific,once a month,pretty happy,yes,1,0,0,1,NA,1,1,NA,1,0,1,0,0,0,0,0,0,NA
1994,other,38,no,iap,18,foreign,1,1,1,$25000 or more,pacific,nrly every week,pretty happy,NA,4,0,1,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,47,NA,iap,14,mountain,1,0,0,$25000 or more,pacific,lt once a year,pretty happy,iap,4,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,49,no,iap,16,pacific,0,0,2,$25000 or more,pacific,every week,very happy,iap,NA,1,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,46,no,iap,12,middle atlantic,0,0,0,$25000 or more,pacific,every week,very happy,iap,2,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,51,no,iap,14,pacific,0,0,2,$25000 or more,pacific,never,pretty happy,yes,NA,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,49,no,iap,14,pacific,0,1,1,$25000 or more,pacific,once a month,pretty happy,iap,1,0,0,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working parttime,25,no,iap,13,pacific,1,0,0,$25000 or more,pacific,once a year,very happy,NA,4,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,45,no,iap,12,pacific,0,1,1,$25000 or more,pacific,NA,pretty happy,NA,2,0,1,0,NA,0,0,NA,NA,NA,1,0,0,0,0,0,0,0
1994,working fulltime,36,NA,NA,13,w. sou. central,0,2,0,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,NA,0,0,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,51,no,iap,16,pacific,0,0,0,$25000 or more,pacific,lt once a year,pretty happy,yes,2,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,34,NA,NA,13,middle atlantic,0,0,0,$25000 or more,pacific,never,not too happy,NA,3,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,50,NA,iap,16,pacific,0,0,0,$25000 or more,pacific,every week,very happy,yes,1,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,retired,34,yes,NA,14,mountain,0,0,0,$15000 - 19999,pacific,lt once a year,pretty happy,NA,4,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,66,NA,iap,16,pacific,0,1,0,NA,pacific,every week,very happy,yes,1,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,57,no,iap,13,pacific,0,0,0,$15000 - 19999,pacific,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,1
1994,working parttime,29,NA,NA,13,pacific,0,0,1,$25000 or more,pacific,every week,pretty happy,iap,0,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,retired,46,no,NA,13,middle atlantic,0,0,0,NA,pacific,every week,pretty happy,NA,3,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working parttime,27,NA,NA,14,pacific,0,0,2,$25000 or more,pacific,sevrl times a yr,not too happy,iap,NA,0,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,39,yes,iap,12,pacific,0,0,0,$25000 or more,pacific,once a year,very happy,NA,3,1,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,1
1994,retired,49,no,NA,16,middle atlantic,0,0,0,$20000 - 24999,pacific,sevrl times a yr,not too happy,iap,NA,0,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,22,yes,NA,12,middle atlantic,0,0,0,$20000 - 24999,pacific,once a year,pretty happy,NA,8,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,keeping house,73,no,NA,16,w. sou. central,0,0,0,$20000 - 24999,pacific,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,retired,58,no,iap,16,foreign,0,0,0,$25000 or more,pacific,once a year,very happy,NA,4,1,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working parttime,46,no,iap,17,pacific,0,0,1,$25000 or more,pacific,every week,pretty happy,iap,0,0,0,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,49,no,iap,14,pacific,0,0,0,$25000 or more,pacific,once a year,very happy,NA,3,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,51,no,iap,19,foreign,2,1,0,$25000 or more,pacific,2-3x a month,pretty happy,iap,2,0,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working parttime,52,no,iap,13,pacific,0,0,0,$25000 or more,pacific,every week,not too happy,NA,4,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,66,no,iap,16,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,NA,1,0,0,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,65,no,iap,16,foreign,2,0,0,$25000 or more,pacific,2-3x a month,pretty happy,NA,1,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,1
1994,"unempl, laid off",59,NA,iap,16,w. nor. central,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,3,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,retired,66,no,NA,12,new england,0,0,0,NA,pacific,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working parttime,51,NA,iap,14,pacific,0,0,0,$25000 or more,pacific,once a month,pretty happy,yes,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,44,NA,NA,17,pacific,0,0,0,NA,pacific,once a year,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,65,NA,NA,12,pacific,1,0,0,$20000 - 24999,pacific,never,not too happy,NA,5,0,0,1,NA,1,1,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,52,no,iap,16,foreign,0,0,0,$25000 or more,pacific,every week,pretty happy,NA,4,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,21,no,yes,12,foreign,0,0,0,$10000 - 14999,pacific,sevrl times a yr,very happy,iap,NA,1,0,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working fulltime,52,NA,NA,15,pacific,0,0,0,$25000 or more,pacific,once a month,pretty happy,NA,2,0,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,keeping house,63,no,iap,17,foreign,0,0,1,$7000 to 7999,pacific,once a year,not too happy,iap,2,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,retired,34,no,iap,12,pacific,0,0,0,$25000 or more,pacific,never,very happy,NA,5,1,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working parttime,45,no,iap,16,mountain,0,0,0,$25000 or more,pacific,once a year,pretty happy,NA,1,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,52,NA,NA,16,e. nor. central,0,0,0,$25000 or more,pacific,never,very happy,iap,NA,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,64,NA,NA,18,foreign,0,0,0,$25000 or more,pacific,once a month,very happy,iap,2,1,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working fulltime,36,NA,iap,16,foreign,0,0,0,$25000 or more,pacific,never,not too happy,iap,NA,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,46,NA,NA,13,e. nor. central,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,2,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working parttime,34,yes,iap,14,pacific,0,1,0,$25000 or more,pacific,once a year,pretty happy,yes,NA,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,1
1994,school,46,NA,NA,15,foreign,0,0,0,$1000 to 2999,pacific,every week,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,46,NA,iap,13,pacific,0,1,1,$20000 - 24999,pacific,every week,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,47,NA,NA,15,pacific,1,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,NA,0,0,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,1
1994,working parttime,27,NA,NA,12,pacific,0,0,0,$3000 to 3999,pacific,every week,very happy,iap,1,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,35,no,iap,16,foreign,0,1,0,$25000 or more,pacific,every week,pretty happy,NA,2,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,keeping house,51,no,iap,12,w. nor. central,0,0,0,$25000 or more,pacific,every week,pretty happy,NA,4,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,44,yes,iap,14,pacific,0,0,0,$25000 or more,pacific,never,very happy,iap,2,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,72,no,iap,16,foreign,1,1,0,$25000 or more,pacific,never,pretty happy,iap,NA,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,keeping house,69,no,iap,17,foreign,2,0,0,$25000 or more,pacific,never,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,36,no,iap,13,pacific,1,0,0,$25000 or more,pacific,never,pretty happy,yes,5,0,0,1,NA,1,1,NA,0,0,1,0,0,0,0,0,0,NA
1994,working parttime,47,no,iap,15,pacific,1,2,0,NA,pacific,more thn once wk,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,1
1994,school,NA,NA,NA,11,pacific,0,0,0,$25000 or more,pacific,once a month,very happy,yes,3,1,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working fulltime,75,NA,iap,19,pacific,0,0,0,$25000 or more,pacific,every week,pretty happy,NA,1,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,retired,31,no,iap,12,w. sou. central,0,0,0,$15000 - 19999,pacific,never,not too happy,NA,NA,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,46,yes,iap,14,pacific,0,0,1,$25000 or more,pacific,once a year,pretty happy,yes,1,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,47,NA,NA,16,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,yes,NA,0,1,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,44,no,NA,16,pacific,1,1,0,$25000 or more,pacific,every week,very happy,iap,1,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,retired,33,yes,iap,14,pacific,0,0,0,$15000 - 19999,pacific,lt once a year,not too happy,iap,NA,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,40,no,iap,12,pacific,1,0,0,$25000 or more,pacific,lt once a year,very happy,NA,5,1,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,64,no,NA,16,e. nor. central,0,0,0,$25000 or more,pacific,2-3x a month,pretty happy,iap,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,47,no,iap,19,foreign,0,0,0,$25000 or more,pacific,never,pretty happy,NA,2,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,keeping house,40,no,iap,12,pacific,2,0,0,$25000 or more,pacific,sevrl times a yr,very happy,NA,8,1,0,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,1
1994,working parttime,32,NA,NA,14,pacific,0,0,0,$10000 - 14999,pacific,once a year,pretty happy,NA,1,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,30,NA,NA,12,pacific,1,1,0,NA,pacific,lt once a year,pretty happy,yes,NA,0,0,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,51,no,iap,16,new england,1,0,0,$25000 or more,pacific,every week,not too happy,NA,1,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,retired,29,yes,iap,14,pacific,0,0,0,$15000 - 19999,pacific,once a year,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,37,NA,NA,12,pacific,0,0,0,$10000 - 14999,pacific,NA,not too happy,yes,4,0,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,0,0,NA
1994,working fulltime,66,NA,iap,17,w. nor. central,0,0,0,$25000 or more,pacific,never,pretty happy,yes,NA,0,0,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,34,NA,NA,13,foreign,0,0,0,$25000 or more,pacific,never,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,39,no,iap,12,pacific,0,0,0,NA,pacific,2-3x a month,pretty happy,iap,2,0,0,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working fulltime,44,NA,iap,12,pacific,0,0,1,$25000 or more,pacific,never,not too happy,iap,NA,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,temp not working,37,NA,iap,12,middle atlantic,0,2,0,$25000 or more,pacific,once a year,not too happy,iap,NA,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,50,no,iap,15,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,NA,3,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,40,NA,NA,13,e. nor. central,0,0,0,$20000 - 24999,pacific,sevrl times a yr,not too happy,iap,6,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working fulltime,57,NA,iap,14,middle atlantic,0,0,0,$20000 - 24999,pacific,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,1
1994,"unempl, laid off",46,yes,iap,14,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,iap,3,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,30,no,NA,11,pacific,1,1,0,$25000 or more,pacific,once a year,pretty happy,NA,2,0,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,57,no,iap,13,pacific,1,0,0,$25000 or more,pacific,NA,very happy,NA,2,1,0,0,NA,1,0,NA,NA,NA,1,0,0,0,0,0,0,0
1994,working fulltime,46,NA,NA,14,pacific,0,0,1,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,1,0,NA,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,31,yes,iap,15,w. sou. central,0,0,0,$25000 or more,pacific,nrly every week,not too happy,iap,2,0,1,1,NA,1,1,NA,0,1,1,0,0,0,0,0,0,NA
1994,working parttime,41,no,iap,16,foreign,0,1,0,$20000 - 24999,pacific,lt once a year,pretty happy,NA,2,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,retired,46,NA,NA,12,e. nor. central,0,0,0,$25000 or more,pacific,once a year,very happy,iap,4,1,0,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,30,NA,NA,10,e. nor. central,0,0,0,$15000 - 19999,pacific,once a year,very happy,iap,3,1,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working parttime,36,NA,NA,10,pacific,0,0,0,$1000 to 2999,pacific,never,not too happy,iap,NA,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,1
1994,retired,29,NA,iap,11,pacific,0,0,0,$15000 - 19999,pacific,lt once a year,not too happy,iap,NA,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,52,NA,yes,12,e. sou. central,0,0,1,$20000 - 24999,pacific,once a month,pretty happy,NA,2,0,1,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0
1994,retired,17,yes,NA,8,e. nor. central,0,0,0,$6000 to 6999,pacific,never,pretty happy,NA,10,0,1,0,NA,1,0,NA,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,54,no,iap,12,pacific,2,0,0,$25000 or more,pacific,once a year,very happy,NA,2,1,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,1
1994,keeping house,NA,NA,NA,11,pacific,0,1,0,$25000 or more,pacific,once a year,pretty happy,iap,7,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,working fulltime,36,no,iap,12,foreign,0,1,0,$25000 or more,pacific,every week,very happy,iap,2,1,1,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,NA
1994,retired,49,no,iap,14,w. nor. central,0,0,0,$25000 or more,pacific,2-3x a month,pretty happy,yes,4,0,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,NA
1994,working fulltime,34,NA,iap,14,pacific,0,1,1,$15000 - 19999,pacific,2-3x a month,pretty happy,iap,NA,0,1,1,NA,1,1,NA,1,0,1,0,0,0,0,0,0,1
1994,working parttime,42,no,iap,12,pacific,1,0,0,$7000 to 7999,pacific,more thn once wk,very happy,NA,0,1,1,0,NA,1,0,NA,0,1,1,0,0,0,0,0,0,1
